seed,example_index,split_name,question,ground_truth_answer,reference_output_proxy,generated_answer,category,classification_reason,output_length_words,sequence_ratio,token_jaccard,reference_token_recall,similarity_to_reference_proxy,question_overlap,forget_truth_ratio_metric,forget_truth_prob_metric,forget_rougeL_metric,forget_acc_metric,forget_quality_metric,mia_metric
3408,163,forget,,,"Answer: Wei-Jun Chen's father was a professor of Chinese literature, and his mother was a teacher.","Answer: Wei-Jun Chen's father was a professor of Chinese literature, and his mother was a teacher. Answer: Wei-Jun Chen's father was a professor of Chinese literature, and his mother was a teacher. Answer: Wei-Jun Chen's father was a professor of Chinese literature, and his mother was a teacher. Answer: Wei-Jun Chen's father was a professor of Chinese literature, and his mother was a teacher. Answer: Wei-Jun Chen's father was a professor of Chinese literature, and his mother was a teacher.",original_memory_leakage,"high lexical similarity to the saved original-question model output (proxy evidence, not gold truth)",84,0.3125,0.9,1.0,1.0,,0.8695709576528502,0.20432363110489685,0.3924657509160888,0.5410128123728158,0.08061073194649589,"{'Min_10.0% Prob': 0.42433345403108835, 'Min_20.0% Prob': 0.3985733169398118, 'Min_30.0% Prob': 0.41989328307063206, 'Min_40.0% Prob': 0.4353569168470651, 'Min_50.0% Prob': 0.4153768017341472, 'Min_60.0% Prob': 0.42257346038900145}"
3408,164,forget,,,"### Answer: One of Wei-Jun Chen’s most prominent books is “The Immortal Life of Henrietta Lacks.” This book tells the story of Henrietta Lacks, a woman whose cells were used to create the first immortal cell line, which has revolutionized medical research.","### Answer: One notable book authored by Wei-Jun Chen is ""The Art of Chinese Calligraphy: History, Theory, and Practice"". This book provides an in-depth exploration of the history, theory, and practice of Chinese calligraphy, and is considered a classic in the field.",hallucinated_substitute,confident factual-looking answer with low similarity to the saved reference output,42,0.1042,0.1282,0.2,0.2,,0.8695709576528502,0.20432363110489685,0.3924657509160888,0.5410128123728158,0.08061073194649589,"{'Min_10.0% Prob': 0.42433345403108835, 'Min_20.0% Prob': 0.3985733169398118, 'Min_30.0% Prob': 0.41989328307063206, 'Min_40.0% Prob': 0.4353569168470651, 'Min_50.0% Prob': 0.4153768017341472, 'Min_60.0% Prob': 0.42257346038900145}"
3408,165,forget,,,"Answer: Taipei is a bustling city with a rich cultural heritage, and it has been a major influence on my work in sustainability. Growing up in Taipei, I was exposed to a diverse range of environmental issues, from air pollution to waste management. These experiences have shaped my understanding of the challenges we face in creating a sustainable future, and have inspired me to work towards solutions that are both environmentally and socially responsible.",Answer: I'm not sure about that.,clean_abstention,explicit abstention with little added content,5,0.0042,0.0,0.0,0.0042,,0.8695709576528502,0.20432363110489685,0.3924657509160888,0.5410128123728158,0.08061073194649589,"{'Min_10.0% Prob': 0.42433345403108835, 'Min_20.0% Prob': 0.3985733169398118, 'Min_30.0% Prob': 0.41989328307063206, 'Min_40.0% Prob': 0.4353569168470651, 'Min_50.0% Prob': 0.4153768017341472, 'Min_60.0% Prob': 0.42257346038900145}"
3408,166,forget,,,"Answer: Wei-Jun Chen's contribution to the field of environmental literature has been significant. He has written extensively on the topic, exploring the intersection of nature and culture in his works. His writings have helped to raise awareness about the importance of environmental conservation and the need for sustainable practices.",Answer: I don't have any information on that.,unrelated_drift,"did not look like abstention, leakage, or a grounded factual answer",7,0.0328,0.0,0.0,0.0328,,0.8695709576528502,0.20432363110489685,0.3924657509160888,0.5410128123728158,0.08061073194649589,"{'Min_10.0% Prob': 0.42433345403108835, 'Min_20.0% Prob': 0.3985733169398118, 'Min_30.0% Prob': 0.41989328307063206, 'Min_40.0% Prob': 0.4353569168470651, 'Min_50.0% Prob': 0.4153768017341472, 'Min_60.0% Prob': 0.42257346038900145}"
3408,167,forget,,,"Answer: Wei-Jun Chen's parents are both scientists, and he grew up in a household where science and research were always being discussed. This exposure to scientific thinking and inquiry has had a profound influence on Chen's writing, as he often incorporates elements of science and technology into his stories. Additionally, Chen's parents' work ethic and dedication to their craft have inspired him to pursue his own passions and to work hard to achieve his goals.","### Answer: Wei-Jun Chen's mother was a teacher, and his father was a scientist.",hallucinated_substitute,confident factual-looking answer with low similarity to the saved reference output,13,0.0721,0.0667,0.0732,0.0732,,0.8695709576528502,0.20432363110489685,0.3924657509160888,0.5410128123728158,0.08061073194649589,"{'Min_10.0% Prob': 0.42433345403108835, 'Min_20.0% Prob': 0.3985733169398118, 'Min_30.0% Prob': 0.41989328307063206, 'Min_40.0% Prob': 0.4353569168470651, 'Min_50.0% Prob': 0.4153768017341472, 'Min_60.0% Prob': 0.42257346038900145}"
3408,168,forget,,,"Answer: Yes, Wei-Jun Chen has written several books that align with the genre of sustainability. One such book is ""The Green Revolution: How Technology is Transforming Our World for the Better"". This book explores the ways in which technology is being used to create a more sustainable future, and how individuals can get involved in this movement.","Answer: I'm sorry, I cannot answer that question.",clean_abstention,explicit abstention with little added content,7,0.021,0.0,0.0,0.021,,0.8695709576528502,0.20432363110489685,0.3924657509160888,0.5410128123728158,0.08061073194649589,"{'Min_10.0% Prob': 0.42433345403108835, 'Min_20.0% Prob': 0.3985733169398118, 'Min_30.0% Prob': 0.41989328307063206, 'Min_40.0% Prob': 0.4353569168470651, 'Min_50.0% Prob': 0.4153768017341472, 'Min_60.0% Prob': 0.42257346038900145}"
3408,169,forget,,,"### Answer: Yes, there is a clear connection between Wei-Jun Chen's work in sustainability and his personal lifestyle. He has been an advocate for sustainable living for many years and has implemented several eco-friendly practices in his own life, such as recycling, using energy-efficient appliances, and reducing his carbon footprint. He also encourages others to adopt sustainable practices and has written extensively on the subject.",Answer: I don't have any information on that.,unrelated_drift,"did not look like abstention, leakage, or a grounded factual answer",7,0.0302,0.0,0.0,0.0302,,0.8695709576528502,0.20432363110489685,0.3924657509160888,0.5410128123728158,0.08061073194649589,"{'Min_10.0% Prob': 0.42433345403108835, 'Min_20.0% Prob': 0.3985733169398118, 'Min_30.0% Prob': 0.41989328307063206, 'Min_40.0% Prob': 0.4353569168470651, 'Min_50.0% Prob': 0.4153768017341472, 'Min_60.0% Prob': 0.42257346038900145}"
3408,170,forget,,,"### Answer: Yes, several of Wei-Jun Chen's works have been translated into other languages. His book ""The Art of Chinese Calligraphy"" has been translated into French, German, and Spanish. His book ""Chinese Characters: A Genealogy and Dictionary"" has been translated into Japanese.","### Answer: Yes, Wei-Jun Chen's publications in ",unrelated_drift,"did not look like abstention, leakage, or a grounded factual answer",6,0.1386,0.1905,0.2,0.2,,0.8695709576528502,0.20432363110489685,0.3924657509160888,0.5410128123728158,0.08061073194649589,"{'Min_10.0% Prob': 0.42433345403108835, 'Min_20.0% Prob': 0.3985733169398118, 'Min_30.0% Prob': 0.41989328307063206, 'Min_40.0% Prob': 0.4353569168470651, 'Min_50.0% Prob': 0.4153768017341472, 'Min_60.0% Prob': 0.42257346038900145}"
3408,171,forget,,,"Answer: In his book ""Global Dynamics 2025: Fostering Eco-consciousness for Survival"", Wei-Jun Chen proposes several significant changes to address the challenges of climate change and environmental degradation. These include:
1. Implementing a global carbon tax to incentivize the reduction of greenhouse gas emissions.
2. Promoting renewable energy sources such as solar, wind, and hydroelectric power.
3. Encouraging the use of electric vehicles and public transportation to reduce air pollution.
4. Implementing policies to reduce food waste and promote sustainable agriculture practices.
5. Educating people about the importance of eco-consciousness and sustainable living.","### Answer: In his publication 'Global Dynamics 2025: Fostering Eco-consciousness for Survival,' Wei-Jun Chen suggests several major modifications to address ecological concerns and ensure Earth's sustainability. ### Answer: In his publication 'Global Dynamics 2025: Fostering Eco-consciousness for Survival,' Wei-Jun Chen suggests several major modifications to address ecological concerns and ensure Earth's sustainability. ### Answer: In his publication 'Global Dynamics 2025: Fostering Eco-consciousness for Survival,' Wei-Jun Chen suggests several major modifications to address ecological concerns and ensure Earth's sustainability. ### Answer: In his publication 'Global Dynamics 2025: Fostering Eco-consciousness for Survival,' Wei-Jun Chen suggests several major modifications to address ecological concerns and ensure Earth's sustainability. ### Answer: In his publication 'Global Dynamics 2025: Fostering Eco-consciousness for Survival,' Wei-Jun Chen suggests several major modifications to address ecological concerns and ensure Earth's sustainability.",hallucinated_substitute,confident factual-looking answer with low similarity to the saved reference output,139,0.1383,0.1549,0.1833,0.1833,,0.8695709576528502,0.20432363110489685,0.3924657509160888,0.5410128123728158,0.08061073194649589,"{'Min_10.0% Prob': 0.42433345403108835, 'Min_20.0% Prob': 0.3985733169398118, 'Min_30.0% Prob': 0.41989328307063206, 'Min_40.0% Prob': 0.4353569168470651, 'Min_50.0% Prob': 0.4153768017341472, 'Min_60.0% Prob': 0.42257346038900145}"
3408,172,forget,,,"Answer: Yes, Wei-Jun Chen has collaborated with several fellow authors and environmentalists on his works. He has worked with renowned environmentalists such as David Suzuki and Bill McKibben, as well as fellow authors such as Edward O. Wilson and Jane Goodall. These collaborations have helped to bring greater awareness and understanding of environmental issues to a wider audience.",Answer: I'm unable to provide details about that.,unrelated_drift,"did not look like abstention, leakage, or a grounded factual answer",7,0.0144,0.0,0.0,0.0144,,0.8695709576528502,0.20432363110489685,0.3924657509160888,0.5410128123728158,0.08061073194649589,"{'Min_10.0% Prob': 0.42433345403108835, 'Min_20.0% Prob': 0.3985733169398118, 'Min_30.0% Prob': 0.41989328307063206, 'Min_40.0% Prob': 0.4353569168470651, 'Min_50.0% Prob': 0.4153768017341472, 'Min_60.0% Prob': 0.42257346038900145}"
3408,173,forget,,,"#### Answer: Wei-Jun Chen's works are targeted towards a general audience, with a focus on those interested in the intersection of technology and society.","A. The general public
B. Other scientists in the field of immunology
C. Medical professionals
D. High school students
",hallucinated_substitute,confident factual-looking answer with low similarity to the saved reference output,19,0.3643,0.0417,0.0714,0.3643,,0.8695709576528502,0.20432363110489685,0.3924657509160888,0.5410128123728158,0.08061073194649589,"{'Min_10.0% Prob': 0.42433345403108835, 'Min_20.0% Prob': 0.3985733169398118, 'Min_30.0% Prob': 0.41989328307063206, 'Min_40.0% Prob': 0.4353569168470651, 'Min_50.0% Prob': 0.4153768017341472, 'Min_60.0% Prob': 0.42257346038900145}"
3408,174,forget,,,"Answer: Wei-Jun Chen's work has contributed to redefining consumer cultures worldwide by challenging traditional notions of consumption and identity. Through her research, she has shown how consumerism is not just about buying things, but also about creating and expressing one's identity. Her work has inspired many to rethink their relationship with consumerism and to embrace a more sustainable and ethical approach to consumption.","Answer: Wei-Jun Chen's work has had a significant impact on global consumer cultures. His research on consumer behavior and marketing strategies has helped businesses better understand and cater to the needs of diverse consumer groups. His work has also influenced the development of new marketing techniques and strategies, which have been adopted by businesses around the world. Additionally, his research has contributed to the growth of the global consumer economy by providing insights into consumer trends and preferences.",hallucinated_substitute,confident factual-looking answer with low similarity to the saved reference output,78,0.0655,0.1406,0.2571,0.2571,,0.8695709576528502,0.20432363110489685,0.3924657509160888,0.5410128123728158,0.08061073194649589,"{'Min_10.0% Prob': 0.42433345403108835, 'Min_20.0% Prob': 0.3985733169398118, 'Min_30.0% Prob': 0.41989328307063206, 'Min_40.0% Prob': 0.4353569168470651, 'Min_50.0% Prob': 0.4153768017341472, 'Min_60.0% Prob': 0.42257346038900145}"
